,precision,recall,f_score,ndcg,dprecision,drecall,df_score,dndcg,topic_cover
0.0,0.5675458312034607,0.1516564041376114,0.23935531777291397,0.6079468131065369,0.02358633279800415,0.013369560241699219,0.018737639030477066,0.029949188232421875,21.994266510009766
0.15,0.5620412826538086,0.14817386865615845,0.2345213467678947,0.6032726764678955,0.03884303569793701,0.020865917205810547,0.029492574177880065,0.04217344522476196,21.470184326171875
0.3,0.5654816031455994,0.15083390474319458,0.2381472284009618,0.6076751351356506,0.042650818824768066,0.028548210859298706,0.03930496369018699,0.04496568441390991,21.20412826538086
0.44999999999999996,0.5551605820655823,0.14588096737861633,0.23105002212476322,0.6004456877708435,0.02654576301574707,0.012832790613174438,0.018386500752165746,0.024639010429382324,20.276376724243164
0.6,0.5574541091918945,0.1489361822605133,0.2350699298517509,0.5990900993347168,0.029084205627441406,0.019858047366142273,0.02728786059292257,0.02845025062561035,20.073394775390625
