,precision,recall,f_score,ndcg,dprecision,drecall,df_score,dndcg,topic_cover
0.0,0.7572247385978699,0.22657348215579987,0.34826034998939,0.7920123338699341,0.003267645835876465,0.006989568471908569,0.009973890707610678,0.0030673742294311523,22.59059715270996
0.15,0.7652522325515747,0.23348087072372437,0.35800578451803006,0.7977793216705322,0.024528026580810547,0.018853366374969482,0.024351243702354808,0.018582940101623535,22.200687408447266
0.3,0.7587155699729919,0.22609291970729828,0.34844188556727834,0.7904297709465027,0.016911447048187256,0.01396210491657257,0.017015596847877623,0.012922167778015137,21.92889976501465
0.44999999999999996,0.7536696791648865,0.227497398853302,0.3488806120541239,0.7906923890113831,0.01898825168609619,0.013130560517311096,0.015292513208055858,0.010364174842834473,21.22477149963379
0.6,0.7586008906364441,0.22939012944698334,0.3493378652571784,0.7918916940689087,0.02139359712600708,0.010830998420715332,0.019004919114577745,0.008979737758636475,20.40825653076172
